osm_id,hospital_name,latitude,longitude
7724366163,Community Health Centre Tanur,10.9770758,75.8711613
7724366167,Neeli Hospital,10.8841212,75.9336679
7724366173,Trinity Eye Hospital,10.907957,75.9207079
7724366175,Ponnani Modern Hospital,10.810921,75.959559
7724366180,Kumber Hospital,10.881001,76.0797879
7724366182,Nasiya Hospital,11.0733939,75.8543352
7724366185,Lailas Hospital,11.043402,75.911336
7724366186,Ayur Shafi Hospital,11.1061023,75.8914429
7724366189,Aksaa Eye Hospital,11.148068,75.963593
7724535520,PKM Hospital,11.0982679,76.2277987
7724535521,Fathima Hospital,11.2258716,76.3293323
7724535523,Kattukulangara Ayurveda Hospital,11.2477377,76.0503874
7724535524,Neo Hospital,11.0950461,76.2207669
7724535525,ITEES Eye Hospital,11.051178,76.0717491
7724535526,Nellikkuth Medical Care Hospital,11.107647,76.1812284
7724535528,Craft Hospital,10.960172,76.229136
7724535529,Jas Hospital,11.243696,76.297523
7724535531,Ayurveda Hospital,10.9269791,76.3208648
7724535532,St.Mary's Hospital,10.9531907,76.3110247
7724535534,District Hospital Perinthalmanna,10.975167,76.233071
7724535535,Al Salama Hospital,11.059591,76.274264
7724535536,Grace Homoeo Hospital,11.24628,76.046208
7724535546,"Urban Primary Health Centre, Nilambur",11.295778,76.261075
7724535547,JJ Hospital,10.9710074,76.2271572
7724535554,Royal Unani Hospital,11.0605473,76.2720509
7724535555,Alnas Hospital,11.2467953,76.0474596
7724535558,"Ernad Hospital, Manjeri",11.118954,76.117957
7724535560,Manassanthi Hospital,11.1756111,75.8919122
7724535564,Aspel Hospital,11.231308,76.117833
7724535573,Ascent ENT Hospital,10.9765737,76.2208719
7724535574,Alhaya Unani Hospital,11.0962921,76.2231202
7724535577,Uranus Kerala Unani Hospital,11.1222717,76.1259484
7724535580,Waltz Hospital,10.974391,76.237917
7724535583,Al Ain Eye Hospital,11.2833024,76.2366494
7724535584,Armc Aegis Hospital,10.9800163,76.2203051
7724535596,Ayurbin Ayurvedic Hospital,11.06549,76.27518
7724535597,Vasan Eye Care Hospital,11.0430339,76.076852
7724535611,AVM Hospital,11.2871939,76.2405112
7724606808,Shanthi Bhavan Palliative Hospital,10.431894,76.224151
7724606811,Ayurgem Ayurvedic Hospital,10.5010229,76.2119415
7724606812,Aryamadam Ayurveda Health Centre,10.6693579,76.1132874
7724606815,Makara Ayurveda Hospital,10.6206702,76.2021122
7724606831,Government Ayurveda Dispensary Pazhayannur,10.6754858,76.4224108
7724606836,Gandhiji Naturopathy Hospital,10.4928613,76.2152488
7724606843,Alappat Dental Hospital,10.4698197,76.0803677
7724606846,Alees Homeopathy Hospital & Research Centre,10.6995431,76.092682
7724606850,Max Care Hospital,10.6630868,76.2481334
7724606851,South Zone Eye & Diabetes Hospital,10.645532,76.065369
7724606861,Skype Dental Hospital,10.553733,76.0744738
7724606862,"Government Ayurveda Dispensary, Avanoor",10.6131773,76.1801256
7724606870,Bone & Joint Hospital,10.536429,76.215994
7724606872,Kottakkal Arya Vaidya Sala,10.5648004,76.123249
7724606873,Primary Health Centre 24*7 Arimpur,10.497812,76.154466
7724641591,Moyalan's Hospital,10.3073237,76.3380823
7724641593,Holy Angel Hospital,10.361774,76.410522
7724641601,Bethzada Ayurvedic Hospital,10.2852799,76.3191752
7724641612,Unknown,10.208578,76.265156
7724641615,Ayurveda Hospital,10.2341892,76.3284617
7724641617,Mahalakshmi Multispeciality Dental Hospital,10.232291,76.195861
7724641618,St. Vincent Diabetes Hospital & Research Centre,10.3393863,76.219457
7724641619,St. Joseph's Hospital,10.206019,76.319885
7724641625,Kuzhur Panchayat Hospital,10.204512,76.278669
7724641627,Hospital,10.240304,76.266917
7724641628,Pullur Mission Hospital,10.3429971,76.2352655
7724641629,K A Speciality Hospital,10.3911879,76.2212993
7724641633,Okay Mission Hospital,10.2302845,76.1887487
7724641635,St. Joseph Hospital,10.4345449,76.3550907
7724641639,Mar Thoma Hospital,10.1908537,76.1781232
7724641640,Medigreen Hospital,10.2870504,76.2149499
7724641644,Merly Jeevamrith Ayurveda Hospital,10.307309,76.33214
7724641648,MIT Mission Hospital,10.2329009,76.1941745
7724641650,Gurudharmam Mission Hospital,10.239203,76.264598
7725963259,Vismaya Hospital & Diabetes Centre,11.6606403,76.2562594
7725963260,Santhi Hospital,11.6796489,75.9756422
7725963261,Swami Vivekananda Medical Mission Hospital,11.6371651,76.1106531
7725963266,Santhigiri Ayurveda & Siddha Hospital,11.5973321,76.0791716
7725963268,Rapha Ortho & Spine Ayurvedic Speciality Centre,11.6599762,76.2554355
7725963272,st sholastica hospital,11.7389332,75.9048382
7725963274,"N.S Hospital, Chundale",11.57436,76.058407
7725963275,St. Martin Hospital,11.6241764,76.2111471
7725963276,Elaj Ayurvedic Hospital,11.634191,76.12005
7725963287,Karunya Homeo Hospital and Research Centre,11.7918828,76.1667297
7725963290,Soorya hospital,11.733043,75.983418
7725963291,Government District Homoeo Hospital,11.7528879,76.0385894
7725963294,Amrita Kripa Charitable Hospital,11.6344529,76.0894587
7725963303,Government Ayurveda Hospital,11.760189,76.006843
7725963307,"Ayush Ayurveda Hospital, Parakkal",11.6374188,76.1016746
7725963310,Louise Mount Hospital,11.6528014,76.0000138
7725963311,Mayo Hospital,11.6327792,76.0897675
7726009168,Morning Star Hospital,11.0622244,76.5575206
7726009169,Community Health Centre Kongad,10.8507017,76.528136
7726009171,"Primary Health Centre, Thachampara",10.9671643,76.5615952
7726009178,Ummanazhi Dental Hospital,10.8954636,76.4939657
7726009182,Family Health Centre Ongallur,10.8004111,76.225821
7726009184,Vedamitra Ayurveda Hospital,10.9698821,76.4748382
7726009185,Central Hospital,10.8879117,76.353702
7726009189,"Primary Health Centre, Shornur-II",10.7914074,76.2733563
7726009190,Medicina Unani Hospital,10.8059237,76.2041827
7726009191,Kashyapa Ayurvedic Hospital,10.8726193,76.2902874
7726009194,"Janamithra Ayurveda Hospital, Cherpulassery",10.882949,76.320016
7726009195,Kottakkal Ayurveda Hospital,10.9827167,76.4172791
7726009197,Mundath Dental Hospital,10.865841,76.187322
7726009198,Daya Hospital,10.895359,76.5371849
7726009207,Jayamangalam Hospital,10.892281,76.542918
7726009208,Government Ayurveda Hospital,10.9785057,76.3942321
7726009210,Thulasi ayurveda hospital,11.010398,76.347446
7726009213,Government Hospital,10.8824797,76.2205802
7726009215,Green Vita Hospital,10.932075,76.528227
7726009216,Government Ayurvedic Hospital Ottappalam,10.7728772,76.3581782
7726009217,St. Peters Hospital,11.0876287,76.5874794
7726009218,Kalarikkal Ayurveda Hospital,10.766411,76.277049
7726009224,Alsafa Hospital,11.0115807,76.3449712
7726009226,Swami Vivekananda Medical Mission Hospital,11.1051164,76.6553408
7726009227,Community Health Centre Agali,11.099014,76.643311
7726064392,Homoeo Hospital,10.6401328,76.4900427
7726064415,St.Francis Shanti Hospital,10.6906321,76.7172383
7726064419,Trinity Eye Hospital,10.6467584,76.543439
7726064420,Aabind Hospital,10.6127845,76.6986127
7726064427,Mother Josephine Memorial Hospital,10.8240355,76.6653726
7726064432,Divisional Railway Hospital,10.816809,76.632978
7726064434,Arogyodayam Ayurveda Hospital,10.8041169,76.6556714
7726064435,Ponnan Pushari Memorial Hospital,10.6590787,76.4683725
7726064436,Natural Jothi Ayurveda Hospital,10.646966,76.566367
7726064439,Bajm Hospital,10.7244272,76.6026057
7726064442,Rishi Hospital,10.778446,76.65287
7726064454,Government Ayurveda Hospital,10.592635,76.469866
7726064460,Serene Ninan's Hospital,10.7752837,76.6554649
7726064461,Arogyodayam Ayurveda Hospital,10.792794,76.654505
7726064462,Lakshmi Narayana Hospital,10.790029,76.656083
7726064472,Alathur Maternity & Children's Hospital,10.6465783,76.5517042
7726064473,Kandath Mohandas Memorial Health Centre,10.648327,76.563964
7726064477,Family Health Centre Kollengode,10.6147738,76.696926
7726160801,Vetinaey Hospital Pambanar,9.5759795,77.025504
7726160802,Palamattom Hospital,9.7527597,77.1154823
7726160803,Nagarjuna Herbal Concentrates Ltd,9.8846083,76.7642846
7726160805,Ranigiri Hospital,9.8253385,76.7275633
7726160806,Angel Hospital,9.905183,76.8158317
7726160807,Alphonsa Eye Hospital,9.8959616,76.7207429
7726160808,Kunnathupara,9.8963645,76.7070228
7726160809,Mary Matha Hospital,9.8827732,76.6419549
7726160811,Karunya Hospital,9.6310571,76.9781445
7726160812,Archana Hospital,9.9931935,76.7882258
7726160816,"Primary Health Centre, Peruvanthanam",9.5527601,76.9261696
7726160817,VGMS Hospital,9.6222775,77.0825159
7726160819,Chempenkulam Ayurvedic Hospital,9.62912,77.142984
7726160824,MM Hospital,9.837925,76.746572
7726160828,City Hospital,9.6322228,76.9779655
7726160829,Triveni Yoga Naturopathy Research Hospital,9.9082273,76.6835495
7726160832,Jyothis Ayurveda Hospital Kattappana,9.7509534,77.1163561
7726160833,Ayurvedic Treatment,10.0172431,77.0171784
7726160834,Dhanwanthari Hospital,9.8873409,76.698284
7726160836,Marian Hospital,9.8467377,76.8313142
7726160838,Chirackal Atreya Ayurveda Hospital,9.8363323,76.7451993
7726160840,Ayurhitha Ayurveda Vaidyasala,9.8145308,77.192856
7726160842,Pranab Hospital,9.57354,77.0920948
7726160844,Lifeblooms Hospital,9.705546,77.162168
7726160849,Fathima Eye Care Hospital,9.8909884,76.7149988
7726160850,Anthiyatt Ayurveda Hospital,10.023146,77.023313
7726160855,Usha Hospital,9.6239673,77.1618789
7726160857,Vazhuthanapallil Homoeo Hospital,9.8970122,76.710972
7726160859,Guderale Estate  Hospital,10.0559468,77.1301163
7726160861,Thanimoodu Homoeopathic Hospital,9.832347,77.175645
7726160868,Anpu Hospital,9.8139878,77.1926915
7726160871,St. Joseph's Hospital,9.903157,76.716798
7726160877,Tata Tea Hospital,10.142072,77.064757
7726160879,Chinnar Hospital,9.6580617,76.9838548
7726206168,Rural Medical Mission Hospital,10.1254188,76.3324083
7726206248,Ayurguham Ayurvendha Hospital,10.0806662,76.6193506
7726206250,Janatha Hospital,10.10672,76.350308
7726206256,Kalarickal Ayurveda Hospital,10.0685904,76.6212908
7726206257,Government Homeo Hospital,10.0029555,76.4582398
7726206260,Nangelil Hospital,10.115837,76.480546
7726206265,NIMS Hospital,10.0758077,76.5925286
7726206271,Life Line Hospital,10.0003954,76.709916
7726206273,Ideal Mind Care Hospital,10.0888995,76.4682171
7726206276,Payattuthara Hospital,10.0172719,76.4283668
7726206280,Ayurgrace Ayurveda Hospital,10.110355,76.480951
7726206286,Tvj Eye Hospital,10.068056,76.613934
7726206287,Vempilly Ayurveda Hospital,9.9449021,76.6955656
7726206292,Life Care Hospital,10.0280343,76.590152
7726206293,Samwarthika Ayurveda Hospital,9.9707114,76.5857635
7726206298,Nirmala Medical Mission Hospital,10.0037817,76.3976039
7726206302,Badriya Holistic Hospital,10.1123147,76.4611705
7726206307,Kottakkal Hospital,10.0638222,76.6208543
7726206310,Sanjeevanam Ayurveda Hospital,10.027905,76.388979
7726235628,Lotus Eye Hospital,9.9674326,76.3012127
7726235636,Vathakat Orthopaedic Hospital,9.986819,76.285434
7726235640,Dr. Elzas Ayurveda Hospital,9.965001,76.241904
7726235650,B & B Memorial Hospital,10.033897,76.3294623
7726235653,Evershine Hospital,10.0196125,76.3046442
7726235656,Cortina Hospital,9.827676,76.271747
7726235657,Sentrum Hospital,9.862033,76.594933
7726235658,"Urban Primary Health Centre, Chalikkavattom",9.9824178,76.3241707
7726235659,Vypeen Hospital,9.9997548,76.2350221
7726235660,Dr. Hassan Ayurveda Brain and Spine Super Speciality Hospital,9.978757,76.286691
7726235662,Alife Ayurvedam,10.0146072,76.2933848
7726235663,Futureace Hospital,10.0320122,76.304213
7726235670,Appolo,10.0632087,76.3187175
7726235672,Ahalia Foundation Eye Hospital,9.9932055,76.3146743
7726235674,Focus Eye Hospital,9.9689594,76.2932547
7726235678,Navabharath Medical Hospital,10.171629,76.178222
7726235679,Santhigiri Ayurveda & Siddha Hospital,9.9730963,76.2860427
7726235685,Unknown,9.9413298,76.2557025
7726235686,St. Joseph's Hospital,9.874805,76.265615
7726235688,Palluruthy Government Hospital,9.9172926,76.2792219
7726235689,Metro Mind - Psychiatric Hospital,10.054538,76.319607
7726235692,Medall Healthcare,9.9651653,76.3156016
7726235693,Arc Fertility Hospitals,10.0090884,76.3034525
7730027499,Government Hospital,8.390114,76.9905293
7730027685,Punarjani Hospital,8.4876587,76.929193
7730027694,Matha Ayurveda Eye Hospital and Panchakarma Centre,8.5534118,76.9621593
7730027696,Gandhi Smaraka Hospital and Clinical Laboratory,8.3977836,77.0071425
7730027700,Sakthi Hospital,8.4501257,77.0094538
7730027701,Sree Krishna Hospital,8.5014272,76.9898499
7730027702,SM Hospital,8.4157213,77.019428
7730027703,Sneha Hospital,8.427352,77.0450372
7730027705,Nirmala Hospital,8.4975167,76.8976641
7730027707,Sathgamaya Hospital,8.5334818,76.9914062
7730027708,M.M Hospital,8.4604184,77.0614775
7730027709,Urban Primary Health Centre Attukal,8.476959,76.956604
7730027715,Dental Hospital,8.5378145,76.9653824
7730027716,Wills Hospital,8.3932372,76.9871484
7730027717,Providence Hospital,8.5263115,76.992383
7730027719,National Hospital,8.479994,76.948651
7730027720,Parvathy Hospital,8.4269436,77.0439252
7730027721,Priya Hospital,8.430622,77.0239881
7730027722,Corolla Hospital,8.4746446,77.0456971
7730027725,Kerala Ayurveda Samajam Hospital,8.496206,76.96072
7730027727,Sinduja Hospital,8.395288,77.0241338
7730027728,Wellcare Hospital,8.3998586,76.9797815
7730027730,Dr. Giris Hospital,8.5571655,76.921979
7730027732,Archana Hospital,8.4843121,76.9096829
7730027733,Holy Cross Hospital,8.4830876,76.9113265
7730027735,India Hospital,8.4928893,76.9513801
7730027738,Urban Primary Health Centre Kalippankulam,8.4668219,76.9503375
7730027743,SJ Hospital,8.4011202,76.980103
7730027745,APN Hospital,8.3969296,77.0249333
7730027746,Pulse Medicare Hospital,8.5684776,76.9452238
7730027749,S.R Hospital,8.5640544,76.9529328
7730027759,KBM Hospital,8.4771015,76.9480476
7730027761,Gitanjali Eye and ENT Hospital,8.501447,76.957764
7730161906,Cherian Memorial St. Lukes Hospital,9.307432,76.623438
7730161910,Sreerudra Ayurveda Multi Speciality Hospital,9.4712222,76.3442588
7730161912,Bkm Hospital,9.3783095,76.3570638
7730161915,RTM Hospital,9.211348,76.53632
7730161921,ESI Hospital,9.4804431,76.3223502
7730161924,Mathery Hospital,9.3252402,76.377683
7730161936,"Urban Primary Health Centre, Mangalam",9.5118877,76.3200821
7730161938,Aby's Speciality,9.4823961,76.3258079
7730161944,Surya Hospital,9.3842583,76.3576134
7730161949,Indukantham Ayurveda Hospital and Panchakarma Centre,9.324931,76.616173
7730161953,Matha Ayurvedic Hospital,9.4659426,76.331265
7730161954,Government Homeo Hospital,9.3313585,76.5547331
7730161955,Mission Hospital,9.8488868,76.3079554
7730161956,Dental World,9.3075822,76.6233053
7730161959,Assisi Hospital,9.4494025,76.3355474
7730161961,Kottakkal Arya Vaidya Sala,9.3195434,76.6191255
7730161965,Sugunan Vydhyar,9.6384064,76.3093341
7730161966,Centre for Asthma and Allergy,9.5221238,76.3273685
7730161968,Our Lady of Mercy Hospital,9.8778836,76.3033526
7730161969,Nalanda Hospital,9.5294275,76.3404512
7730161970,Ayush Public Health Centre,9.3055693,76.5624121
7730161971,Primary Health Center Muttar,9.412204,76.475457
7730161972,St. Mary's Hospital,9.24355,76.613666
7730161973,Palmshade Hospital,9.576261,76.355492
7730161975,Pavanatma Ayurveda Hospital,9.3123758,76.6354983
7730161979,Pazhaveedu Medical Care,9.4787201,76.3440956
7730161980,Ayurveda Hospital,9.3100276,76.5646828
7730161983,Kariparampil Hospital,9.3660789,76.4806853
7730161984,VNM Hospital,9.3830646,76.373188
7730161985,"Urban Primary Health Centre, Nehrutrophy",9.508863,76.360736
7730161986,We One Hospital,9.5833352,76.3506992
7730161988,Dr. Jaya's Sreepadam Ayurveda Panchakarma Hospital,9.3849904,76.356014
7730161989,Dr. Atma Gopi Memorial Hospital,9.3733249,76.5096581
7730161990,Community Health Centre Kurathikad,9.4251591,76.4894555
7730161994,Government Ayurveda Hospital,9.2558926,76.4508107
7730161998,Carecraft Hospital,9.284486,76.439414
7730162000,Deepa Hospital,9.2834853,76.4405647
7730162001,Mathery Trust Hospital,9.4909243,76.3380375
7730429690,Healing Mission Hospital,9.3138735,76.7093358
7730429691,Chackalayil Ayurveda Paramparya Sidha Marma Hospital,9.3320455,76.7110966
7730429694,DMC Hospital,9.3830055,76.7098688
7730429698,Ahalia Eye Hospital,9.2629217,76.7835319
7730429701,Sanjivini Multi Speciality Hospital,9.3644796,76.5849997
7730429702,Ayush Bhavan Ayurveda Hospital,9.3341481,76.9085092
7730429703,Parayil SM Hospital,9.2252172,76.6798195
7730429705,Amrita Hospital,9.413108,77.069144
7730429709,St.Mary's Mission Hospital,9.3743835,76.6135965
7730429711,Mulavoor Ayurveda and Panchakarma Hospital,9.3387783,76.7022601
7730429713,Ayurdhama Ayurvedic Hospital & Research Centre,9.3360133,76.7050838
7730429717,Dr. Basheer Ayurvedic Hospital,9.3933557,76.7936493
7730429718,Anantha Homoeo Hospital,9.3857899,76.7883923
7730429719,Children's Hospital,9.337278,76.709533
7730429722,Government Hospital,9.416252,77.06761
7730429723,Karunya Eye Hospital,9.154428,76.73246
7730429725,Sudarshanam Ayurveda Eye Hospital & Panchakarma Centre,9.3789602,76.5876723
7730429726,Nakkada Mission Hospital,9.3896939,76.5716902
7730429734,Rev. George Matthen Medical Mission Hospital,9.4456346,76.6645794
7730429735,S.H Hospital,9.2965613,76.6879772
7730429738,Excel Hospital,9.3247384,76.6840648
7730429739,Dinachakra Hospital,9.3293528,76.7086757
7730429741,SS Hospital Polyclinic,9.3536657,76.7382844
7730429742,Rishi Ayurveda Hospital,9.378322,76.5681186
7730429743,Vallamkulam Hospital,9.3856306,76.6205491
7730429745,Rev. W.C. Cherian Memorial Hospital,9.4306383,76.6904559
7730429746,Nedumcheril Hospital,9.2957419,76.7730422
7730429747,Dinachakra Hospital,9.2556197,76.7272669
7730429751,Immanuel Homeo Hospital,9.3374136,76.7085442
7730429754,CT Rafa Hospital,9.2245276,76.6830783
7730429757,Good Samaritan Hospital,9.2642644,76.784102
7730429760,Aswini Ayurveda Hospital,9.38241,76.792458
7730499848,Amecs Eye Hospital,8.8954325,76.5983548
7730499851,"Kottakkal Aryavaid Hospital, Anchalummoodu",8.932689,76.6043344
7730499852,Ashwini Hospital,8.8888554,76.5759057
7730499857,Akshaya Hospital,8.89463,76.6378969
7730499862,NS Ayurveda Hospital and Panchakarma Centre,8.880934,76.636642
7730499863,FAMILY HEALTH CENTRE (FHC)THEKKUMBHAGAM,8.9611015,76.5613179
7730499864,Karalil Hospital,9.111412,76.570058
7730499865,Ayush Holistic Centre Hospital,9.0471932,76.6265714
7730499866,District Homeo Hospital,8.902442,76.578665
7730499871,PRATHIBHA HOSPITAL,8.8931724,76.6084183
7730499872,Amardeep Eye Care,8.8928972,76.6194737
7730499873,ESI Hospital,8.9498261,76.6637029
7730499877,"Urban Primary Health Centre, Vaddy",8.884121,76.576654
7730499878,Dr. Chakravarthy's Homeopathic Hospital,8.8925448,76.5681813
7730499879,Loka Rakshaka Hospital,9.0033572,76.5833597
7730499880,Santhigiri Ayurveda & Siddha Hospital,8.8936727,76.599879
7730499881,"Homeo Dispensary, Thirukkaruva",8.94357,76.5928581
7730499883,Deepam Hospital,8.9070514,76.561648
7730499884,PMC Speciality Hospital,8.9386796,76.5446861
7730499885,Samad IVF Hospital,8.8867521,76.5716918
7730499889,Dr. Kumaradas Hospital,8.893259,76.576776
7730499890,Shifa Hospital,8.97677,76.5347152
7730499892,Jaysree Doctor Eye Hospital,8.8932605,76.5775289
7730499893,Kaustubham Ayurvedic Hospital,8.8869939,76.63394
7730499894,Life Care Hospital,9.0882072,76.6373042
7730499895,Government Ayurveda Hospital,9.031989,76.543552
7730499896,A.M.M Hospital,8.8991057,76.6131553
7730499900,Dr. Muhammed Kunju's Children's Hospital,9.0700755,76.5329554
7730499903,Vaidya Dharma Ayurveda Hospital,9.0596961,76.6387049
7730499904,Bright Hospital,8.9828208,76.5339226
7730499906,Aram Hospital,9.0260078,76.6071328
7730499907,B.P.M Homeo Hospital,9.0887235,76.6392645
7730499908,Kayalvaram Ayurvedhic Hospital,8.9500595,76.6224072
7730499909,Oushadhi Ayurveda Hospital,9.058675,76.6375753
7730499910,Santhi Ayurveda Hospital,8.8805333,76.6092897
7730499911,Athira Hospital,8.9543628,76.5639805
7730499912,Upaharamata Hospital,8.9791021,76.5730313
7730499914,Arya Ayurveda Hospital,8.981907,76.53588
7730588814,Care4Life Hospital,9.098343,76.853444
7730588815,Chaithanya Homoeo Hospital,8.8242285,76.9189745
7730588816,Amruthanjali Ayurveda Hospital,8.8252528,76.9183615
7730588817,Ayush Public Health Centre,8.9015712,76.8475302
7730588819,Sree Siva Ayurvedha Hospital,8.9970592,76.7588324
7730588820,Ayursree Ayurveda Hospital,9.0936544,76.8545271
7730588821,Medinova Hospital,8.8983986,76.8598489
7730588823,Government Homeo Hospital,9.0180859,76.9282703
7730588825,Ayush Primary  Health NHM-AyurvedaCentre,8.8451533,76.7125007
7730588830,Iris Hospital,8.8662661,76.716022
7730588833,Bethany Hospital,9.0417944,76.7172437
7730588834,Aradhana Hospital,9.0149489,76.9275915
7730588835,Star Hospital,8.8154188,76.7583862
7730588838,Lekshmi Memorial Hospital,8.9079395,76.7629664
7730588842,R G Hospital,9.0953997,76.8554685
7730588844,ESI Hospital,9.022225,76.926094
7730588845,Ayurjyothi Ayurveda Chikitsa Kendram,8.827125,76.931229
7730588848,DM Hospital,8.8757228,76.7731956
7730588849,Nissi Hospital and Panchakarma,9.0750457,76.7994037
7730588850,St. George Hospital,9.0748384,76.7993843
7730588852,Johnson Joseph & co. Taxation,9.0919955,76.8594915
7730588859,Sathya Hospital,8.8652861,76.7145196
7730588860,Mithra Medi Care Hospital,8.8931819,76.864187
7730588862,Roshni Hospital,8.9805468,76.7148488
7730588863,Annai Hospital,8.8982253,76.8608351
7730588866,Rajasheel Hospital,8.8749575,76.7685974
7730588867,Mohanan Vaidyar,8.810844,76.7596885
7730588869,ESI Hospital,8.8632707,76.7114893
7730588870,Kadakkal P V S Hospital,8.8252333,76.9179653
7730588871,JSM Hospital,8.8530796,76.7307231
7730588872,Deen Hospital,9.0178528,76.9298182
7730588874,Kalpaka Homeo Hospital,9.0217111,76.8451267
7730588875,B R Hospital and Reseach Centre,8.8417235,76.6901017
7730588877,Safa Hospital Ayurveda,8.8039059,76.7617872
7730588878,Thomas Vaidyan Memorial Hospital,9.0205484,76.8998232
7730588882,Ananda Hospital,8.9802041,76.7185174
7733014043,Kottakkal Arya Vaidyasala,8.734178,76.7277055
7733014047,Attipra Ayurvedic Hospital,8.5484259,76.8750165
7733014050,D.M. Hospital,8.5737844,76.9253311
7733014051,Devaki Ayurveda Hospital,8.5920126,76.8567189
7733014052,Sanjeevani Ayurveda Hospital,8.7358323,76.7099295
7733014055,Kaniyapuram Hospital,8.5886384,76.8556844
7733014056,Government Ayurveda Hospital,8.6979454,76.9322153
7733014058,AR Hospital,8.5901832,76.8528179
7733014059,Ancy Hospital,8.6784651,76.9116026
7733014060,J R Hospital,8.7339279,76.7280422
7733014061,Suja Hospital,8.5682931,76.8722962
7733014066,Nisha Hospital,8.7506481,76.9377277
7733014070,Sneha Hospital,8.7672207,76.80008
7733014073,Mission Hospital,8.6213667,76.9028928
7733014076,Childrens Hospital,8.7791314,76.7832375
7733014077,Fatima Hospital,8.552869,76.854188
7733014083,Similia Homoeo Hospital,8.7606245,76.7923712
7733014086,Government Ayurveda Hospital,8.6042535,76.9419836
7733014090,Dr. Subhashini Memorial Hospital,8.7606575,76.7919474
7733014092,Oushadi Hospital,8.7613813,76.7916948
7733014093,Al Neyadi Hospital,8.642664,76.8447556
7733014099,"Stavyah Hospital, Varkala",8.7389823,76.7432648
7733014100,CHM Hospital,8.7650869,76.7946764
7733014102,Karthika Hospital,8.652103,76.789
7733014108,Devi Eye Hospital,8.732219,76.719641
7733014109,Karunya Hospital,8.7654001,76.7937748
7733014110,Olympia House Ayurveda,8.7367398,76.7041502
7733014111,Trivandrum District Ayurveda Hospital,8.7321909,76.7315226
7733014112,Government Homoeo Hospital,8.736345,76.723906
7733154003,JJS Homeo Hospital,8.315584,77.0958926
7733154011,SM Hospital,8.439546,77.110235
7733154012,Sreevinayaka Hospital,8.4012487,77.1053583
7733154016,Vasan Eye Care Hospital,8.3960325,77.0918538
7733154017,CSI Mission Hospital,8.359565,77.0592065
7733154023,Sri Kochappi Asan Memorial Ayurveda Sidha Marma Traditional Hospital,8.3597492,77.0337851
7733154025,Gayathri Hospital,8.3196014,77.0719199
7733154026,Athreya Research Center and Hospital,8.6744122,77.0963442
7733154029,VV Hospital,8.6728306,77.0887668
7733154035,SD Ayurveda Hospital,8.3599181,77.0575709
7733154040,KC Hospital,8.3561039,77.0486895
7733154049,Ponnupilla Vaidyar's Hospital,8.3268949,77.1365192
7733154050,Anupama Hospital,8.358153,77.050249
7733154052,Deya Homeo Hospital,8.444346,77.194991
7733154053,Snehadeepam Hospital,8.437567,77.078755
7733154057,SP Multi Speciality Hospital,8.343855,77.151975
7733154059,Sthira Ayurvedic Health Care Centre,8.592158,77.036622
7733154061,Dr. Chandrashekaran Memorial Hospital,8.6418239,77.0201006
7733154068,Thiraviam Hospital,8.316052,77.094046
7733154069,Brothers Hospital and Laboratory,8.3451294,77.0360197
7733154070,Jaya Hospital,8.35909,77.051493
7733154075,Devi Hospital,8.409921,77.051814
7733212382,Sree Sankara Ayurveda Vaidyashala,9.4390089,76.5478009
7733212383,Chaithanya Eye Hospital & Research Institute,9.632354,76.5433612
7733212386,Leela Hospital,9.5432932,76.5977549
7733212387,Sreeshylam Ayurveda Hospital,9.4971955,76.6297089
7733212388,ESI Hospital,9.598346,76.5639493
7733212389,New Vision Eye Hospital,9.5370226,76.8867104
7733212390,Kalapurackal Ayurveda Hospital,9.5363278,76.8879558
7733212391,Agappe Hospital,9.489888,76.658183
7733212393,Kerala State Homeo Medical College and Hospital,9.5095851,76.533903
7733212395,JK Hospital,9.5914418,76.5611036
7733212397,Rev. Koshy Chavanickamannil Memorial Hospital,9.4899142,76.6581762
7733212402,Peoples Hospital,9.5389051,76.8826989
7733212408,Christeena Eye Hospital,9.4462593,76.5390835
7733212409,Unnithan's Ayurveda Hospital and Research Centre,9.4434046,76.538677
7733212411,"Karuna Bhavan Medical Center, Pallippady",9.4762787,76.9568107
7733212414,The Homoeopathic Multi Speciality Hospital & Research Centre,9.4473148,76.5418552
7733212415,St. Jude Hospital,9.479214,76.514694
7733212417,Government Ayurvedic Hospital,9.5752936,76.6604848
7733212424,Gejo Hospital,9.675235,76.813853
7733212428,Indo American Hospital,9.7216807,76.3925812
7733212429,Amba Ayurveda Hospital,9.4329244,76.5431334
7733212430,Beth Hesdha Naturopathic Hospital,9.4854622,76.7622196
7733212433,Jacobs Hospital,9.515702,76.52692
7733212435,T R & Tea Company Hospital,9.50365,76.959822
7733212439,Thekkekara Hospital,9.684611,76.778112
7747100338,CVC Eye Care Hospital,8.40037,77.0875898
7748298036,Government Homeo dispensary Puthenvelikkara,10.1730039,76.2755433
7749961743,Pooyappally Government Homoeo DIspensary,8.9078055,76.7628336
7750041249,Govt. Ayurveda Dispensary,10.9423716,76.1446084
7750369744,Unknown,11.0016964,76.0080598
7757531409,Mayynad Primary Health Centre,8.8425598,76.6462707
7786364817,Svdp Hospital,18.7653489,84.4178744
7786364818,Vennila Hospital,18.6943154,84.4399888
7786364820,Dr. Kella Venkatarao Hospital,18.2999999,83.8948131
